2023-04-01 18:00,Sensation Kotwica Kołobrzeg(d),77 : 107P,77,16,41,39.0,9,32,28.1,25,73,34.2,18,30,60.0,9,26,35,15,14,18,7,6,3,3,69,BS Polonia Bytom ,Sezon 2022/2023
2023-04-05 18:00,Dziki Warszawa(w),91 : 90P,90,23,41,56.1,9,22,40.9,32,63,50.8,17,28,60.7,8,24,32,22,21,20,11,8,3,3,102,BS Polonia Bytom ,Sezon 2022/2023
2022-09-24 18:00,Górnik Trans.eu Zamek Książ Wałbrzych(d),68 : 89P,68,13,29,44.8,9,33,27.3,22,62,35.5,15,18,83.3,8,18,26,11,19,21,13,3,1,2,53,Decka Pelplin,Sezon 2022/2023
2022-10-02 18:00,Weegree AZS Politechnika Opolska(w),70 : 79W,79,13,35,37.1,10,27,37.0,23,62,37.1,23,34,67.6,6,26,32,12,25,28,11,12,2,4,76,Decka Pelplin,Sezon 2022/2023
2022-10-08 18:00,KKS Polonia Warszawa(d),79 : 59W,79,20,47,42.6,9,21,42.9,29,68,42.6,12,15,80.0,6,34,40,14,14,17,12,4,2,6,85,Decka Pelplin,Sezon 2022/2023
2022-10-16 15:00,PGE Turów Zgorzelec(w),87 : 86P,86,25,40,62.5,6,18,33.3,31,58,53.4,18,26,69.2,10,22,32,15,19,20,13,5,2,2,92,Decka Pelplin,Sezon 2022/2023
2022-10-22 15:00,GKS Tychy(d),60 : 76P,60,17,35,48.6,5,30,16.7,22,65,33.8,11,20,55.0,12,26,38,11,29,22,9,7,3,0,58,Decka Pelplin,Sezon 2022/2023
2022-10-26 19:00,SKS Starogard Gdański(w),72 : 56P,56,17,54,31.5,6,24,25.0,23,78,29.5,4,8,50.0,13,23,36,12,23,13,10,6,6,7,47,Decka Pelplin,Sezon 2022/2023
2022-11-02 19:00,MKKS Żak Koszalin(d),84 : 86P,84,25,42,59.5,5,12,41.7,30,54,55.6,19,28,67.9,4,30,34,22,23,23,23,13,3,2,100,Decka Pelplin,Sezon 2022/2023
2022-11-06 15:00,Miasto Szkła Krosno(d),74 : 80P,74,18,40,45.0,9,29,31.0,27,69,39.1,11,17,64.7,11,26,37,19,28,18,19,8,7,5,78,Decka Pelplin,Sezon 2022/2023
