Przeciwnicy,34,74.7,18.6,34.5,53.9,7.3,21.6,33.9,25.9,56.1,46.2,15.5,21.2,73.3,8.06,22.44,30.50,14.0,22.79,,17.2,9.21,2.29,,77.7,,Sezon 2005/2006,PTG Sokół Łańcut
KS AZS AWF Katowice,37,77.7,21.8,43.9,49.8,6.8,20.2,33.8,28.7,64.0,44.7,13.6,19.8,68.5,10.65,19.24,29.89,12.4,23.84,,16.9,10.65,2.59,,74.8,,Sezon 2005/2006,KS AZS AWF Katowice
Przeciwnicy,37,87.4,26.0,45.7,56.7,5.9,16.6,35.3,31.8,62.4,51.0,17.9,24.7,72.2,10.16,22.35,32.51,18.0,20.41,,15.5,11.84,2.46,,99.2,,Sezon 2005/2006,KS AZS AWF Katowice
MTS Basket Kwidzyn,34,75.5,21.3,40.0,53.2,6.6,19.8,33.2,27.9,59.8,46.6,13.3,19.1,69.6,9.15,21.59,30.74,13.3,21.71,,11.0,8.53,2.56,,81.9,,Sezon 2005/2006,Basket Kwidzyn
Przeciwnicy,34,72.7,21.9,41.2,53.1,4.8,15.6,30.6,26.7,56.8,46.9,14.6,20.2,72.4,7.32,21.44,28.76,10.3,20.18,,12.8,7.32,2.18,,72.7,,Sezon 2005/2006,Basket Kwidzyn
Victoria Górnik Wałbrzych,33,76.3,22.2,42.3,52.4,5.9,17.5,33.6,28.1,59.9,46.9,14.3,20.2,70.8,10.58,22.06,32.64,15.7,23.00,,16.5,11.45,2.58,,84.4,,Sezon 2005/2006,Górnik Wałbrzych
Przeciwnicy,33,78.2,18.9,35.3,53.4,8.2,22.0,37.0,27.0,57.4,47.1,16.0,23.0,69.6,8.24,18.97,27.21,14.8,21.33,,15.3,11.30,2.52,,81.4,,Sezon 2005/2006,Górnik Wałbrzych
Enea Zastal BC Zielona Góra,40,69.4,17.5,36.6,47.8,7.1,23.9,29.7,24.6,60.5,40.7,13.1,19.8,66.1,10.03,21.05,31.08,11.6,22.88,,12.5,9.58,2.65,,69.2,,Sezon 2005/2006,Grono Zielona Góra
Przeciwnicy,40,69.6,17.2,35.8,47.9,6.3,18.9,33.4,23.5,54.7,42.9,16.4,23.0,71.2,7.78,24.48,32.25,11.0,21.45,,14.7,8.15,2.93,,71.3,,Sezon 2005/2006,Grono Zielona Góra
Siarka Tarnobrzeg,36,74.3,18.8,38.6,48.7,7.1,21.6,33.1,25.9,60.2,43.1,15.3,21.0,72.8,9.61,20.19,29.81,12.2,21.53,,16.3,11.39,2.08,,73.6,,Sezon 2005/2006,Siarka Tarnobrzeg
Przeciwnicy,36,76.5,22.1,41.0,54.0,5.8,18.5,31.2,27.9,59.5,46.9,14.9,19.9,75.0,8.97,22.67,31.64,13.0,22.61,,16.8,11.42,2.17,,81.4,,Sezon 2005/2006,Siarka Tarnobrzeg
Znicz Jarosław,39,86.0,22.8,39.3,58.0,7.5,19.6,38.2,30.3,59.0,51.4,17.9,23.0,77.5,9.31,23.77,33.08,15.0,20.23,,16.6,9.38,2.33,,95.3,,Sezon 2005/2006,Sokołów Znicz Jarosław
Przeciwnicy,39,74.4,19.3,39.5,48.9,7.5,22.4,33.3,26.8,61.9,43.2,13.4,17.9,75.0,8.28,16.41,24.69,12.5,23.51,,14.9,9.67,2.26,,69.0,,Sezon 2005/2006,Sokołów Znicz Jarosław
KS Spójnia Stargard,34,78.2,20.9,37.6,55.6,7.8,21.2,36.8,28.7,58.8,48.8,12.9,18.6,69.0,8.00,21.21,29.21,14.6,20.38,,14.7,7.91,2.82,,82.2,,Sezon 2005/2006,Spójnia Stargard Szcz.
Przeciwnicy,34,78.6,22.7,44.6,50.9,5.9,19.1,31.2,28.6,63.7,45.0,15.4,20.9,73.8,11.00,21.03,32.03,12.1,20.56,,12.9,9.94,2.32,,81.5,,Sezon 2005/2006,Spójnia Stargard Szcz.
ZKS Stal Stalowa Wola,35,79.4,20.0,35.5,56.3,7.6,24.3,31.3,27.6,59.8,46.2,16.6,24.3,68.2,7.34,23.71,31.06,13.7,21.26,,14.6,8.57,3.46,,81.7,,Sezon 2005/2006,Stal Stalowa Wola
Przeciwnicy,35,77.6,22.7,46.3,49.1,6.4,19.7,32.6,29.1,66.0,44.1,12.9,19.8,65.0,11.14,22.94,34.09,14.1,23.17,,14.6,9.97,3.17,,80.5,,Sezon 2005/2006,Stal Stalowa Wola
Viking Gdynia,41,78.3,19.8,36.8,53.9,7.5,21.7,34.3,27.3,58.5,46.7,16.2,20.5,79.1,7.17,21.66,28.83,12.2,21.10,,13.1,7.20,3.15,,81.1,,Sezon 2005/2006,Viking Gdynia
Przeciwnicy,41,75.2,19.1,37.4,51.0,7.2,21.7,33.3,26.3,59.1,44.5,15.3,20.6,74.0,7.85,21.41,29.27,12.9,21.00,,12.2,9.22,1.93,,78.1,,Sezon 2005/2006,Viking Gdynia
